shap_ndvi,shap_population_density,shap_building_density,shap_building_count,shap_road_density,shap_road_count,shap_water_coverage,cell_id,predicted_lst,observed_lst
-0.6364197697507571,0.7346349004147218,0.13239131125491307,0.026333002471012508,0.12743011521542422,0.07069341812160793,0.10738206453811083,115,39.577159365395566,39.530003
0.14930324161683584,0.7891563334620022,0.2679798057437308,0.015113564725036532,-0.05227560457193864,-0.06763552925299408,0.11953181232463397,116,40.235887947177844,39.824551
0.18505023991660594,0.7627478746808055,0.27711057890555235,0.014572577998751094,-0.06250454843751273,-0.10092077681575064,0.1205631000554732,117,40.21133336943444,39.824551
-0.3823151481780441,1.1040716748345847,0.1520236958542403,0.023177716924122724,0.041240671820436746,0.031842408952279994,0.1338333072025716,118,40.11858865054074,40.23909
-0.2941634231340917,1.0798073848216643,0.12998686807996918,0.02487557380403531,0.0827165034106464,0.07846599115615382,0.12331488521075111,119,40.23971810647964,40.542725
-0.41689485183535435,1.2527656859456417,0.14836402540937818,0.023513383334520327,0.1582144128982274,0.06426794287725968,0.12165373379036012,120,40.36659865555055,40.399094
-0.2536240349455655,1.2141932619520195,0.1398480464140084,0.026071648187895584,0.0921910090467042,0.06367610768947357,0.12475022220393168,121,40.42182058367894,40.399094
0.07704788211095961,1.075112721419968,0.23012812801345395,0.0024929907613488404,0.08001167423909118,0.044753458857724054,0.13193749070143884,127,40.65619866923447,40.137272
0.7505201423679246,1.116283677959756,-0.16594780217517965,-0.029986382346348768,0.05970682474745403,-0.006305871777304613,0.1259362032430147,128,40.86492111514984,40.137272
0.23152317719295742,1.045566732723423,-0.16623925179520263,-0.0864426808694696,0.1151938714334467,0.02000143808338386,0.14224216269898554,129,40.31655977259805,39.717274
-0.5722595116431123,1.136599329365668,0.015340661110677103,-0.01749862983754706,-0.07161928994993348,-0.03295854929168149,0.10924323219787452,130,39.58156156508246,39.609997
-0.43830845262357565,1.187011704078412,0.149583714626789,0.025210145398100202,0.17971825402498742,0.08438994040847496,0.12209915685705777,131,40.324418785900754,40.384537
0.39796971850187135,0.7602667190050865,0.10546516992800141,-0.029426997668913928,0.03983305762305233,0.004406995817066829,0.1335251294942826,132,40.42675411583097,40.384537
0.36270173959802526,0.7673270223068988,0.014235309632545455,-0.03744022491161133,0.06296302657608707,0.005610477177280753,0.14080362874305571,133,40.330915302252805,40.326363
0.024643228855200296,0.5684446463488747,-0.0417066633617762,-0.013225776566966762,0.17395987165083435,0.007835667938319257,0.11077774970451568,134,39.8454430476995,39.622726
0.8236937264668801,0.4558363316515719,-0.20551199358055963,-0.040078466475196015,0.013366230761730987,-0.07192936646370232,0.11318294729840866,135,40.103273732789674,40.077274
0.12353910914770902,1.0413311494870545,-0.15706166470708274,-0.055039521809557804,-0.07886375899951767,-0.0003139243540681149,0.12632382206743195,136,40.01462953396249,40.015453
0.3957592961720279,1.0988742397166849,-0.335630519855265,-0.030281198178179633,-0.0661698618390218,-0.01411707495662992,0.12334133797147762,137,40.18649054216164,40.015453
0.10481103794333733,0.12065785235109089,-0.09261277733493863,0.0032122256804612797,0.19923778817956986,0.01789854910093678,0.10289692474132145,138,39.4708159237923,39.326359
0.6320968989568987,-0.03254712320358744,-0.30720638389225724,0.018048972811123654,-0.04780126707253322,-0.11459733801488296,-0.1069148521170636,139,39.055793230598226,39.488182
0.6304106081667499,0.4017641964894808,-0.5234486621678425,-0.011395847219996718,-0.009342305968999778,-0.03977720976388363,-0.03950586453770094,140,39.42341923812832,38.979092
0.1613185088494713,0.4545831503789605,-0.3017757647374169,0.004699550408368236,-0.08505379197959241,-0.02700297933877622,-0.045780023604646836,141,39.17570297310689,38.979092
-1.8274765104033937,-0.030905130637581067,-0.0056521716452533855,-0.01296964121916207,-0.13365467031460976,-0.1994573477385765,0.06600091470183171,144,36.870599765873756,36.406357
-0.1576613470389218,-0.5842082466893076,0.04274322679516301,-0.015309648755236743,-0.06182603273166643,-0.03354956105756692,-3.7512776674560158,145,34.45362504619699,33.75182
-0.1858762180758683,-0.39942515648860616,0.08384754192541911,-0.010233798837078156,-0.05591050701607581,-0.04789199557387525,-4.1269652611358625,146,34.27225892792857,33.75182
-0.25125160433387816,-0.4248854735336413,0.08384754192541911,-0.010233798837078156,-0.060872707591071364,-0.0531121281808531,-4.189272905095139,147,34.10893324748427,33.606369
-0.22871528380953987,-0.26011769436587445,0.07629932396564933,-0.010429889979755958,-0.06493459587536575,-0.050741958687907665,-4.0694749162852455,148,34.406599308092495,33.606369
-0.44416600691657226,0.41590968270737183,0.09216281454306874,-0.019374955173785288,0.052385087509300675,0.03526529781443101,-1.6290664096722087,149,37.517829833942095,37.464542
-1.0698588997928629,0.11465630189622521,-0.10656619236347994,-0.03820059632236508,-0.04211791522780388,-0.007535389719911697,0.06781277091255723,150,37.93290440251288,38.379086
-0.8272357408114002,0.22356689516048048,-0.10796374591390002,-0.04300833467184122,-0.025955480704780265,0.0064038870533310805,0.07838631993064113,151,38.318908123173046,38.379086
